0,0.464627,0.0648317,0,0,0,0,0,0,0,0.0108053,0.216106,0.216106,0.0864423,0,0,0,0,0,0,0,0,0.313353,0.216106,0,0,0,0.324159,0.2053,0,0,0,0,0,0,0,0.0324159,0.151274,0.0324159,0.0216106,0.0540264,0.0432211,0.140469,0,0.0540264,0.0216106,0.075637,0.0324159,0.0540264,0.118858,0.0540264,0.108053,0.0540264,0.0108053,0.378185,0.075637,0,0,0.0324159,0,0.0108053,0.0108053,0.0216106,0,0.0648317,0.0108053,0,0.0216106,0.0648317,0.237716,0.0972476,0.0324159,0.18369,0.140469,0.075637,0.0540264,0.0540264,0.0216106,0,0,0,bicycle.png
0,0.488399,0.010175,0,0,0,0,0,0,0,0.0610499,0.22385,0.1628,0.0508749,0,0,0,0,0,0,0,0.010175,0.3663,0.1221,0,0,0,0.407,0.0915749,0,0,0,0,0,0,0,0.0712249,0.193325,0.010175,0.010175,0.02035,0.02035,0.1221,0.010175,0.0407,0.02035,0.0915749,0.0407,0.0712249,0.0610499,0.0610499,0.111925,0.02035,0.02035,0.376475,0.0508749,0,0,0.02035,0,0.02035,0.010175,0.02035,0.010175,0.0712249,0.010175,0,0.030525,0.030525,0.2035,0.10175,0.0407,0.172975,0.111925,0.0610499,0.0407,0.0407,0.0508749,0.02035,0,0,bicycle.png
0,0,0.152762,0.185496,0.196408,0,0,0,0,0,0,0,0,0.250966,0.272789,0.0109115,0,0,0,0,0,0,0,0.0327346,0.501931,0,0,0.0109115,0.120027,0.0109115,0.0109115,0.0436462,0.0654693,0.196408,0.0218231,0.0545577,0.0218231,0.109115,0.0545577,0.0763808,0.0545577,0.0218231,0.130939,0.0545577,0.0109115,0,0,0,0,0.0109115,0.0109115,0.250966,0.261877,0,0,0.0218231,0,0.0327346,0.0545577,0.0872924,0.207319,0.109115,0.0218231,0.229142,0.152762,0.0654693,0.0327346,0.0218231,0,0.0109115,0,0.0218231,0,0.0218231,0,0.0545577,0.0654693,0,0.0327346,0.338258,0.0218231,bicycle.png
0,0.434753,0.141001,0,0,0,0,0,0,0,0,0.0822505,0.164501,0.293752,0.0352502,0,0,0,0,0,0,0.0235002,0.176251,0.282002,0.0940006,0,0,0.376002,0.152751,0,0,0,0,0.0235002,0.0117501,0.0117501,0.0117501,0.105751,0.0117501,0.0470003,0.0352502,0.0470003,0.246752,0.0117501,0.0587504,0.0352502,0.141001,0.0470003,0.0235002,0.0705005,0.0235002,0.164501,0.0587504,0.0117501,0.164501,0.141001,0.0117501,0,0.0587504,0.0117501,0.0705005,0.0587504,0.0587504,0,0,0.0822505,0.0470003,0.0587504,0.0822505,0.199751,0.0940006,0.0117501,0.282002,0.164501,0,0.0587504,0.0235002,0,0.0117501,0,0.0352502,bicycle.png
0,0.0463957,0.197182,0.162385,0.127588,0.0347968,0,0,0,0,0,0,0.0231979,0.336369,0.197182,0.0115989,0,0,0,0,0,0,0,0.0811925,0.487155,0,0,0.0347968,0.173984,0,0,0.0231979,0.0115989,0.243578,0.0115989,0.0695936,0.0463957,0.127588,0.0579946,0.0695936,0.0463957,0.0463957,0.10439,0.0579946,0.0115989,0,0.0231979,0,0,0.0347968,0.0115989,0.231979,0.266775,0,0,0.0231979,0.0115989,0,0.0463957,0.0927914,0.231979,0.127588,0.0347968,0.243578,0.150786,0.0811925,0.0463957,0.0463957,0,0,0,0,0.0347968,0.0463957,0,0.0811925,0.0695936,0,0.0579946,0.231979,0.0463957,bicycle.png
0.0714174,0.428504,0,0,0,0,0,0,0,0,0.20405,0.153037,0.0918224,0.0306075,0.0102025,0.0102025,0,0,0,0,0.020405,0.0510124,0.357087,0.0612149,0.0102025,0,0,0.499922,0,0,0,0,0,0,0,0,0.142835,0.16324,0,0,0,0,0.102025,0.020405,0.0714174,0.0612149,0.102025,0.0306075,0.0510124,0.0306075,0.0306075,0.173442,0.0102025,0.0102025,0.357087,0.0816199,0,0,0.020405,0,0.020405,0,0.020405,0.0102025,0.0612149,0.0102025,0.0102025,0.0306075,0.0102025,0.183645,0.153037,0.0306075,0.102025,0.112227,0.0714174,0.0510124,0.0510124,0.0816199,0.0306075,0,0,bicycle.png
0.0223314,0.480125,0.0446628,0,0,0,0,0,0,0,0.0334971,0.122823,0.122823,0.200982,0.0446628,0.0223314,0,0,0,0,0.0223314,0.0334971,0.223314,0.212148,0.0558285,0,0,0.457793,0.0669942,0,0,0,0,0.0111657,0,0.0111657,0.0111657,0.111657,0,0,0.0223314,0.0334971,0.256811,0.0334971,0.0781599,0.0781599,0.15632,0.0446628,0.0558285,0.0446628,0,0.0893256,0.0558285,0.0223314,0.200982,0.122823,0.0111657,0.0111657,0.0446628,0,0.0558285,0.0446628,0.0558285,0,0,0,0.0558285,0.0669942,0.100491,0.200982,0.122823,0,0.267977,0.15632,0.0781599,0.0223314,0,0,0.0111657,0,0.0111657,bicycle.png
0.181025,0.340753,0,0,0,0,0,0,0,0.0425942,0.287511,0.117134,0.0532427,0.0106485,0,0.0106485,0,0,0,0.0212971,0.0212971,0.0745398,0.298159,0.0532427,0.0425942,0,0.0106485,0.521779,0,0,0,0,0,0,0,0,0.202322,0.14908,0,0,0.0212971,0,0.0851884,0.0212971,0.0425942,0.0532427,0.106485,0.0425942,0.0319456,0.0319456,0.0319456,0.159728,0.0319456,0.0319456,0.372699,0.0958369,0,0.0106485,0.0106485,0,0.0106485,0,0.0212971,0,0.0745398,0.0106485,0.0319456,0.0319456,0.0106485,0.191674,0.138431,0.0319456,0.0212971,0.127783,0.0745398,0.0638913,0.0532427,0.0958369,0.0745398,0.0106485,0,bicycle.png
0.113279,0.441786,0,0,0,0,0,0,0,0.0113279,0.101951,0.124606,0.0906228,0.113279,0.0453114,0.0566393,0,0.0113279,0,0.0226557,0.0226557,0.0453114,0.271868,0.147262,0.0339836,0.0113279,0,0.509753,0.0453114,0,0,0,0,0,0,0,0.0226557,0.124606,0,0,0.0339836,0.0113279,0.237885,0.0453114,0.079295,0.113279,0.135934,0.0566393,0.0453114,0.0453114,0.0226557,0.079295,0.0453114,0.0113279,0.203901,0.124606,0,0.0453114,0.0453114,0,0.0566393,0.0339836,0.0453114,0,0.0113279,0.0113279,0,0.0453114,0.113279,0.237885,0.124606,0.0113279,0.237885,0.15859,0.079295,0.0679671,0.0113279,0,0,0,0,bicycle.png
0.268883,0.280087,0,0,0,0,0,0,0,0.100831,0.280087,0.0896278,0.0448139,0.0112035,0,0.0224069,0,0,0,0.0448139,0.0336104,0.0560174,0.268883,0.0560174,0.0672208,0,0.0224069,0.537767,0.0112035,0,0,0,0,0,0,0,0.156849,0.168052,0,0,0.0336104,0,0.0896278,0.0448139,0.0560174,0.0672208,0.100831,0.0448139,0.0336104,0.0336104,0.0448139,0.156849,0.0448139,0.0224069,0.324901,0.123238,0,0.0112035,0.0112035,0,0.0336104,0.0112035,0.0336104,0,0.0560174,0.0112035,0.0336104,0.0224069,0.0336104,0.246476,0.123238,0.0224069,0.0112035,0.145645,0.0784243,0.0784243,0.0672208,0.100831,0.0672208,0,0,bicycle.png
0,0.0403876,0.0302907,0.0403876,0.272616,0.0504844,0.0605813,0,0,0,0,0,0,0,0.100969,0.343294,0.0403876,0.0100969,0,0,0,0,0,0,0.151453,0.343294,0,0.100969,0.0807751,0.0403876,0.0403876,0.0302907,0.0403876,0.141356,0.0100969,0.0100969,0.0302907,0.0605813,0.0100969,0.0100969,0.0706782,0.0100969,0.111066,0.16155,0.0302907,0,0,0,0,0,0,0,0.494748,0,0.0706782,0.141356,0.0706782,0.0706782,0.0605813,0.0706782,0.0100969,0,0,0.242325,0.0807751,0,0.0706782,0.0403876,0,0,0.0201938,0.0403876,0.0100969,0,0,0.0100969,0,0,0.0403876,0.434166,0,bicycle.png
0.373086,0.164597,0,0,0,0,0,0,0,0.164597,0.307247,0.0548656,0,0,0,0.0109731,0,0,0.0219462,0.0329194,0.0219462,0.0658387,0.186543,0.0548656,0.0987581,0.0109731,0.0438925,0.537683,0,0,0,0,0,0,0,0,0.186543,0.142651,0.0109731,0,0.0438925,0.0109731,0.0658387,0.0438925,0.0329194,0,0.109731,0.0438925,0.0329194,0.0329194,0.0548656,0.186543,0.0548656,0.0219462,0.307247,0.131677,0,0,0.0219462,0,0.0329194,0.0109731,0.0329194,0.0109731,0.0548656,0,0.0438925,0.0109731,0.0219462,0.241409,0.109731,0.0438925,0,0.0768119,0.0768119,0.0768119,0.087785,0.109731,0.109731,0,0,bicycle.png
0.313526,0.27735,0,0,0,0,0,0,0,0.0723522,0.204998,0.0602935,0.0361761,0.0723522,0.0241174,0.0844109,0,0.0361761,0.0241174,0.0602935,0.0361761,0.0482348,0.217057,0.0844109,0.0844109,0.0120587,0.0241174,0.518524,0.0241174,0,0,0.0241174,0,0,0.0120587,0.0120587,0.0241174,0.156763,0.0120587,0,0.0241174,0.0120587,0.217057,0.0964696,0.0482348,0.156763,0.132646,0.0602935,0.0602935,0.0361761,0.0602935,0.0723522,0.0120587,0,0.168822,0.132646,0,0.0482348,0.0241174,0.0241174,0.0964696,0.0241174,0.0723522,0,0,0,0,0.0361761,0.108528,0.325585,0.108528,0.0120587,0.144704,0.192939,0.0844109,0.0844109,0.0723522,0.0120587,0,0,0,bicycle.png
0.0224804,0.0337206,0.0224804,0.0674413,0.191084,0.0562011,0.101162,0.0112402,0.0449609,0,0.0337206,0.0112402,0.0112402,0.0786815,0.0786815,0.281005,0.0449609,0.0112402,0,0,0,0,0,0,0.247285,0.303486,0,0,0.112402,0.0449609,0.0337206,0.0337206,0.0562011,0.191084,0.0562011,0.0224804,0.168603,0.0674413,0.0224804,0.0674413,0.0786815,0.0112402,0.0674413,0.0337206,0.0337206,0,0,0,0,0,0,0.0112402,0.53953,0,0,0.0786815,0.0786815,0.0786815,0.0899217,0.112402,0.112402,0,0,0.337206,0.157363,0,0.0337206,0.0224804,0,0,0,0,0.0337206,0.0562011,0,0.0224804,0.0224804,0,0.0674413,0.292246,0.0562011,bicycle.png
0.0202829,0.0507072,0.0304243,0.0405658,0.21297,0.0405658,0.0811316,0.0101414,0.0101414,0,0,0,0,0,0.0709901,0.354951,0.0608487,0.0101414,0,0,0,0,0,0,0.101414,0.395516,0,0.101414,0.0811316,0.0507072,0.0507072,0.0304243,0.0507072,0.131839,0,0,0.0507072,0.0608487,0.0101414,0.0405658,0.0709901,0.0101414,0.0608487,0.162263,0.0304243,0,0,0,0,0,0,0,0.496931,0,0.0507072,0.162263,0.0709901,0.0709901,0.0811316,0.0608487,0,0,0,0.273819,0.091273,0,0.0405658,0.0405658,0,0.0101414,0,0.0405658,0.0101414,0.0101414,0,0.0101414,0,0,0.0507072,0.405658,0.0101414,bicycle.png
0.452246,0.0882431,0,0,0,0,0,0,0,0.198547,0.27576,0.0330911,0,0,0,0.0330911,0,0,0.0220608,0.0661823,0.0220608,0.0551519,0.121334,0.0551519,0.132365,0.0110304,0.0551519,0.529458,0.0110304,0,0,0,0,0,0,0,0.165456,0.121334,0.0110304,0,0.0551519,0.0110304,0.0772127,0.0551519,0.0441215,0,0.0882431,0.0551519,0.0441215,0.0330911,0.0772127,0.176486,0.0551519,0.0110304,0.264729,0.143395,0,0,0.0220608,0,0.0551519,0.0110304,0.0441215,0,0.0551519,0,0.0441215,0,0.0220608,0.253699,0.121334,0.0441215,0,0.0772127,0.0772127,0.0882431,0.0992734,0.110304,0.0882431,0,0,bicycle.png
0.413428,0.165371,0,0,0,0,0,0,0,0.118122,0.248057,0.0354366,0.0236244,0.0236244,0.0118122,0.0708733,0,0.0472489,0.0236244,0.0826855,0.0354366,0.0590611,0.165371,0.0472489,0.141747,0.0118122,0.0118122,0.519737,0.0236244,0,0,0.0236244,0,0.0118122,0,0,0.0590611,0.129934,0.0118122,0,0.0354366,0.0118122,0.153559,0.118122,0.0590611,0.129934,0.0944977,0.0708733,0.0590611,0.0354366,0.0826855,0.10631,0,0,0.141747,0.165371,0,0.0236244,0.0236244,0.0118122,0.0944977,0.0354366,0.0826855,0,0.0236244,0,0.0236244,0,0.0826855,0.330742,0.10631,0.0118122,0.0472489,0.200808,0.0826855,0.0944977,0.10631,0.0472489,0,0,0,bicycle.png
0.0225575,0.0676725,0.0225575,0.0563938,0.124066,0.0563938,0.135345,0.0112788,0.0563938,0,0.0338363,0.0112788,0.0225575,0.0676725,0.0563938,0.293248,0.0563938,0.0112788,0,0,0,0,0,0,0.18046,0.372199,0,0,0.09023,0.0563938,0.045115,0.0338363,0.0789513,0.18046,0.0563938,0.0112788,0.191739,0.09023,0.0225575,0.09023,0.0676725,0,0.0338363,0.0225575,0.0338363,0,0,0,0,0.0112788,0,0.0225575,0.507544,0.0112788,0,0.0789513,0.0789513,0.09023,0.101509,0.112788,0.09023,0,0,0.372199,0.157903,0,0,0.0225575,0,0,0,0,0.0563938,0.0676725,0,0.0225575,0.0112788,0,0.0676725,0.27069,0.0563938,bicycle.png
0.494257,0.0561656,0,0,0,0,0,0,0,0.190963,0.247129,0.0112331,0.0112331,0.0112331,0,0.0561656,0.0112331,0.0112331,0.0224662,0.101098,0.0449325,0.0673987,0.0449325,0.0673987,0.146031,0.0112331,0.0449325,0.516723,0.0336994,0,0,0,0,0,0,0,0.0673987,0.101098,0.0112331,0,0.0561656,0.0112331,0.146031,0.089865,0.0673987,0.0561656,0.101098,0.0673987,0.0449325,0.0449325,0.0786318,0.123564,0.0336994,0,0.134797,0.157264,0,0.0112331,0.0224662,0,0.112331,0.0112331,0.101098,0,0.0336994,0,0.0336994,0,0.0561656,0.303294,0.123564,0,0,0.157264,0.0786318,0.101098,0.101098,0.089865,0.0224662,0,0,bicycle.png
0.484232,0.0807054,0,0,0,0,0,0,0,0.138352,0.242116,0.0115293,0.0115293,0.0115293,0.0115293,0.0807054,0.0115293,0.0461174,0.0230587,0.0922347,0.0461174,0.0807054,0.0807054,0.0576467,0.161411,0.0115293,0.0115293,0.484232,0.034588,0,0,0.0230587,0,0.0230587,0,0,0.034588,0.103764,0.0115293,0,0.034588,0.0115293,0.17294,0.126823,0.069176,0.138352,0.103764,0.069176,0.0461174,0.0461174,0.0807054,0.0807054,0,0,0.0807054,0.161411,0,0.0230587,0.0230587,0.0115293,0.115293,0.0461174,0.103764,0,0.0115293,0,0.0230587,0,0.103764,0.334351,0.0922347,0,0.034588,0.207528,0.0807054,0.103764,0.103764,0.034588,0,0,0,bicycle.png
