0,0,0,0.558177,0.0116287,0,0,0,0,0,0,0,0.302346,0.26746,0,0,0,0,0,0,0,0,0.197688,0.337232,0.0348861,0,0,0.0465148,0.0930295,0.104658,0.151173,0.104658,0.0348861,0.0232574,0,0.0116287,0.0116287,0.0814008,0.0930295,0.127916,0.0930295,0.0232574,0.0116287,0,0.127916,0,0,0,0.0116287,0.0465148,0.139544,0.220945,0.104658,0.0465148,0.0348861,0.0348861,0.0116287,0.0232574,0.127916,0.0697722,0.0465148,0.17443,0.0465148,0.0697722,0.0814008,0.0581435,0.104658,0.127916,0.0581435,0.0581435,0,0.0116287,0.17443,0.0581435,0,0.0814008,0.139544,0,0.0348861,0.0348861,0.0465148,bicycle.png
0,0,0,0.560192,0,0,0,0,0,0,0,0,0.217217,0.342975,0,0,0,0,0,0,0,0,0.114325,0.36584,0.0800274,0,0,0.04573,0.102892,0.13719,0.160055,0.0571625,0.0342975,0.0114325,0,0.0114325,0.0114325,0.068595,0.0571625,0.114325,0.114325,0.0342975,0.022865,0,0.13719,0,0,0,0.0114325,0.022865,0.114325,0.22865,0.148622,0.0342975,0.0342975,0.0114325,0.0114325,0.0342975,0.102892,0.0914599,0.0571625,0.160055,0.0571625,0.125757,0.0914599,0.0571625,0.102892,0.114325,0.0342975,0.0342975,0,0,0.114325,0.04573,0,0.068595,0.13719,0,0.0342975,0.114325,0.04573,bicycle.png
0,0,0,0.538007,0,0,0,0,0,0,0,0,0.131757,0.40625,0,0,0,0,0,0,0,0,0.0329392,0.373311,0.131757,0,0,0.0439189,0.109797,0.153716,0.164696,0.0219595,0.0109797,0.0109797,0,0.0219595,0.0109797,0.0548987,0.0329392,0.0878379,0.0988176,0.0548987,0.0658784,0,0.131757,0,0,0,0.0109797,0.0219595,0.0878379,0.197635,0.197635,0.0219595,0.0329392,0.0219595,0.0109797,0.0329392,0.109797,0.0768581,0.0548987,0.153716,0.0439189,0.186655,0.0878379,0.0548987,0.0878379,0.0658784,0.0219595,0.0329392,0,0,0.0439189,0.0329392,0,0.0658784,0.131757,0,0.0329392,0.186655,0.0439189,bicycle.png
0,0,0,0.5094,0.0106125,0,0,0,0,0,0,0,0.063675,0.413888,0.04245,0,0,0,0,0,0,0,0,0.318375,0.201638,0,0,0.04245,0.12735,0.1698,0.106125,0.0106125,0.0106125,0.0106125,0,0.04245,0.0106125,0.0318375,0.0106125,0.0849001,0.116738,0.0849001,0.063675,0,0.116738,0,0,0,0,0,0.0530625,0.201638,0.2547,0.0106125,0.0318375,0.021225,0.021225,0.04245,0.106125,0.063675,0.0530625,0.148575,0.0318375,0.222863,0.116738,0.04245,0.0742875,0.04245,0.0106125,0.0106125,0,0,0,0,0,0.063675,0.12735,0,0.0318375,0.2547,0.04245,bicycle.png
0,0,0,0.47794,0.0424835,0,0,0,0,0,0,0,0.0212418,0.382352,0.11683,0,0,0,0,0,0,0,0,0.24428,0.276143,0,0,0.0424835,0.11683,0.159313,0.0955879,0.0106209,0.0212418,0.0106209,0,0.0637253,0.0106209,0.0212418,0,0.0637253,0.11683,0.0955879,0.106209,0,0.106209,0,0,0,0,0,0.0318627,0.159313,0.329247,0,0.0318627,0.0318627,0.0212418,0.0637253,0.106209,0.0637253,0.0531044,0.127451,0.0212418,0.223039,0.106209,0.0318627,0.0743462,0.0743462,0,0,0,0.0106209,0,0,0,0.0424835,0.0849671,0,0.0318627,0.329247,0.0318627,bicycle.png
0,0,0,0.394506,0.157802,0,0,0,0,0,0,0,0.529765,0.0225432,0,0,0,0,0,0,0,0.0338148,0.371962,0.146531,0,0,0,0,0.0225432,0.0338148,0.0789011,0.169074,0.123987,0.0563579,0.0450863,0.0225432,0.0676295,0.135259,0.169074,0.0225432,0.0112716,0.0225432,0.0338148,0,0.0901727,0.0112716,0.0450863,0,0.0789011,0.123987,0.0676295,0.112716,0,0.112716,0.0563579,0.112716,0.0225432,0.0338148,0.0901727,0.0789011,0.0789011,0.0450863,0.0338148,0.0225432,0.0338148,0.0225432,0.0676295,0.123987,0.0789011,0.0450863,0.157802,0,0.304333,0.0901727,0.0338148,0.0563579,0.0450863,0,0,0,0.0225432,bicycle.png
0,0,0,0.453826,0.116366,0,0,0,0,0,0,0,0.500372,0.0698194,0,0,0,0,0,0,0,0,0.33746,0.232731,0,0,0,0.0349097,0.0349097,0.0698194,0.0814559,0.151275,0.0930925,0.0465463,0.0465463,0.0116366,0.0349097,0.128002,0.139639,0.0465463,0.0349097,0.0232731,0.0349097,0,0.128002,0.0116366,0.0465463,0,0.0581828,0.116366,0.0814559,0.139639,0.0349097,0.0814559,0.0698194,0.0698194,0.0232731,0.0232731,0.0930925,0.0698194,0.0698194,0.116366,0.0349097,0.0349097,0.0581828,0.0349097,0.0814559,0.139639,0.0814559,0.0465463,0.0930925,0,0.290914,0.0698194,0.0232731,0.0698194,0.0698194,0,0,0,0.0465463,bicycle.png
0,0,0,0.511289,0.0713427,0,0,0,0,0,0,0,0.428056,0.154576,0,0,0,0,0,0,0,0,0.26159,0.297261,0.0237809,0,0,0.0713427,0.0594522,0.0951236,0.0832331,0.130795,0.0713427,0.0356713,0.0356713,0,0,0.107014,0.118904,0.0594522,0.0713427,0.0237809,0.0356713,0,0.166466,0.0118904,0.0475618,0,0.0475618,0.0951236,0.0951236,0.166466,0.0713427,0.0475618,0.0475618,0.0475618,0.0237809,0.0237809,0.107014,0.0713427,0.0594522,0.166466,0.0356713,0.0713427,0.0713427,0.0475618,0.0951236,0.130795,0.0832331,0.0475618,0.0356713,0,0.26159,0.0475618,0.0118904,0.0832331,0.107014,0,0,0,0.0713427,bicycle.png
0,0,0,0.489663,0.0208367,0,0,0,0,0,0,0,0.0312551,0.343806,0.135439,0,0,0,0,0,0,0,0,0.197949,0.302133,0.0104184,0,0.0625102,0.12502,0.156275,0.0208367,0.0104184,0.0208367,0.0312551,0,0.0833469,0.0104184,0.0416734,0,0.0729285,0.114602,0.0625102,0.104184,0,0.104184,0,0,0,0,0.0208367,0.0208367,0.114602,0.354224,0,0.0208367,0.0312551,0.0208367,0.0625102,0.114602,0.0729285,0.0416734,0.145857,0,0.281296,0.0833469,0.0312551,0.0520918,0.0416734,0,0,0,0.0208367,0,0,0,0.0416734,0.0625102,0,0.0208367,0.322969,0.0625102,bicycle.png
0,0,0,0.364755,0.131717,0,0,0,0,0,0,0,0,0.222906,0.253302,0.0202641,0,0,0,0,0,0,0,0.0709245,0.374887,0.0506604,0,0,0.0911886,0.101321,0.0506604,0.0607924,0.0202641,0.0303962,0,0.141849,0.0101321,0.0405283,0,0.0405283,0.0810566,0.0810566,0.141849,0.0607924,0.0405283,0,0,0,0,0,0,0.0709245,0.425547,0,0.0607924,0.0607924,0.0405283,0.0810566,0.111453,0.0709245,0.0405283,0.0303962,0,0.222906,0.0405283,0.0101321,0.0709245,0.0911886,0,0,0,0.0607924,0,0,0,0,0,0,0.0202641,0.455943,0.0202641,bicycle.png
